,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
639,Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Zeta At,MPV,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,17.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1110014
640,Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Alpha At,MPV,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,17.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1167305
642,Mahindra,Tuv300 Plus,Mahindra Tuv300 Plus,P4,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,3,18.49,118.36,280,60.0,1812.0,4400.0,1835.0,5,9,2680.0,2,1006646
643,Mahindra,Tuv300 Plus,Mahindra Tuv300 Plus,P6,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,3,18.49,118.36,280,60.0,1812.0,4400.0,1835.0,5,9,2680.0,2,1044065
644,Mahindra,Tuv300 Plus,Mahindra Tuv300 Plus,P8,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,3,18.49,118.36,280,60.0,1812.0,4400.0,1835.0,5,9,2680.0,2,1158147
645,Mahindra,Marazzo,Mahindra Marazzo,M2 7 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,1013898
646,Mahindra,Marazzo,Mahindra Marazzo,M4 7 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,1172661
647,Mahindra,Marazzo,Mahindra Marazzo,M6 7 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,1326912
648,Mahindra,Marazzo,Mahindra Marazzo,M8 7 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,1488998
649,Mahindra,Marazzo,Mahindra Marazzo,M2 8 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,1013898
650,Mahindra,Marazzo,Mahindra Marazzo,M4 8 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,1180872
651,Mahindra,Marazzo,Mahindra Marazzo,M6 8 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,1335123
652,Mahindra,Marazzo,Mahindra Marazzo,M8 8 Str,MPV,Diesel,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,1497209
653,Mahindra,Scorpio,Mahindra Scorpio,S3 2Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.4,73.97,200,60.0,1930.0,4456.0,1820.0,5,9,2680.0,0,1013993
654,Mahindra,Scorpio,Mahindra Scorpio,4Wd Getaway,SUV,Diesel,Manual,4WD,2179,4,10.22,119.34,280,80.0,1874.0,5118.0,1850.0,5,5,3040.0,0,1253565
655,Mahindra,Scorpio,Mahindra Scorpio,2Wd Getaway,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,13.5,119.34,280,80.0,1874.0,5118.0,1850.0,5,5,3040.0,0,1138882
656,Mahindra,Scorpio,Mahindra Scorpio,S5 2Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.4,118.36,280,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,1237110
657,Mahindra,Scorpio,Mahindra Scorpio,S7 120 2Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.4,118.36,280,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,1348626
658,Mahindra,Scorpio,Mahindra Scorpio,S7 140 2Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,1379717
659,Mahindra,Scorpio,Mahindra Scorpio,S11 2Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,1561642
660,Mahindra,Scorpio,Mahindra Scorpio,S11 4Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,1686336
661,Mahindra,Scorpio,Mahindra Scorpio,S9 2Wd,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,1443641
662,Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.5 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,21.72,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1445557
663,Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.6 Mpi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1598,4,14.84,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1287373
664,Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.5 Tdi Mt,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1317793
665,Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.6 Mpi Mt,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1155553
666,Mahindra,Xuv500,Mahindra Xuv500,G At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),2179,4,13.85,138.08,320,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1632722
667,Mahindra,Xuv500,Mahindra Xuv500,W7,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.1,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1438169
668,Mahindra,Xuv500,Mahindra Xuv500,W7 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1561040
669,Mahindra,Xuv500,Mahindra Xuv500,W9,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1611188
670,Mahindra,Xuv500,Mahindra Xuv500,W9 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1734059
671,Mahindra,Xuv500,Mahindra Xuv500,W11,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1740347
672,Mahindra,Xuv500,Mahindra Xuv500,W11 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1863312
673,Mahindra,Xuv500,Mahindra Xuv500,W11 (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1765697
674,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1888662
675,Mahindra,Xuv500,Mahindra Xuv500,G At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),2179,4,13.85,138.08,320,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1632722
676,Mahindra,Xuv500,Mahindra Xuv500,W7,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.1,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1438169
677,Mahindra,Xuv500,Mahindra Xuv500,W7 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1561040
678,Mahindra,Xuv500,Mahindra Xuv500,W9,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1611188
679,Mahindra,Xuv500,Mahindra Xuv500,W9 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1734059
680,Mahindra,Xuv500,Mahindra Xuv500,W11,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1740347
681,Mahindra,Xuv500,Mahindra Xuv500,W11 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1863312
682,Mahindra,Xuv500,Mahindra Xuv500,W11 (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1765697
683,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1888662
684,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) Awd,SUV,Diesel,Manual,AWD (All Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1878422
685,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) Awd At,SUV,Diesel,Automatic,AWD (All Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,2001295
686,Mahindra,Xuv500,Mahindra Xuv500,W3,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,360,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1248156
690,Tata,Hexa,Tata Hexa,Xm Plus 4X2,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1662325
692,Tata,Hexa,Tata Hexa,Xta 4X2,SUV,Diesel,Automatic,AWD (All Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,6,2850.0,6,1939369
694,Tata,Hexa,Tata Hexa,Xe 4X2,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,17.6,147.95,320,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1391070
695,Tata,Hexa,Tata Hexa,Xm 4X2,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1552816
697,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Gx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1627470
698,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Vx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.0,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1953978
699,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Gx 8 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1632540
700,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Vx 8 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1959048
701,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Zx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.1,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,2142582
702,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx At 8 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.83,163.73,245,55.0,1795.0,4735.0,1830.0,5,8,2750.0,7,1642680
703,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx At 7 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.83,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1637610
704,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Zx At 7 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2393,4,10.75,161.76,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,2132442
705,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Vx 7 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2393,4,11.25,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1832298
706,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx Mt 7 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2755,4,11.25,171.62,360,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1513902
707,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx Mt 8 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2755,4,11.25,171.62,360,55.0,1795.0,4735.0,1830.0,5,8,2750.0,7,1518972
708,Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.4 Vx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.0,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,2126358
709,Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.7 Vx 7 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2393,4,11.25,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1918488
710,Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.7 Zx At 7 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.75,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,2201394
711,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 G Plus 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1614288
712,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 G Plus 8 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.1,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1609218
713,Jeep,Compass,Jeep Compass,1.4 Limited At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2023944
714,Jeep,Compass,Jeep Compass,1.4 Sport,SUV,Petrol,Manual,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1581840
715,Jeep,Compass,Jeep Compass,1.4 Limited (O) At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,14.1,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2083770
716,Jeep,Compass,Jeep Compass,2.0 Sport,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1684254
717,Jeep,Compass,Jeep Compass,2.0 Longitude,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1828242
718,Jeep,Compass,Jeep Compass,2.0 Longitude (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1914432
719,Jeep,Compass,Jeep Compass,2.0 Limited,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2000622
720,Jeep,Compass,Jeep Compass,2.0 Limited (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2050308
721,Jeep,Compass,Jeep Compass,2.0 Limited 4X4,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2181114
722,Jeep,Compass,Jeep Compass,2.0 Limited (O) 4X4,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2229786
723,Jeep,Compass,Jeep Compass,1.4 Limited Plus At Petrol,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2197338
724,Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X2 Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2162862
725,Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X4 Diesel,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2343354
726,Jeep,Compass,Jeep Compass,2.0 Sport Plus,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1722786
727,Jeep,Compass,Jeep Compass,1.4 Sport Plus,SUV,Petrol,Manual,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1621386
728,Jeep,Compass,Jeep Compass,1.4 Longitude (O) At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,14.1,160.77,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1926600
729,Jeep,Compass,Jeep Compass,1.4 Limited (O) At Petrol Black Pack,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2098980
730,Jeep,Compass,Jeep Compass,2.0 Limited (O) Black Pack,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2064808
731,Jeep,Compass,Jeep Compass,2.0 Limited (O) 4X4 Black Pack,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2244996
732,Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X4 At,SUV,Diesel,Automatic,AWD (All Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2533986
733,Jeep,Compass,Jeep Compass,2.0 Longitude 4X4 At,SUV,Diesel,Automatic,AWD (All Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2226744
734,Toyota,Corolla Altis,Toyota Corolla Altis,G Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1668030
735,Toyota,Corolla Altis,Toyota Corolla Altis,G At Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1831284
736,Toyota,Corolla Altis,Toyota Corolla Altis,Gl Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,7,1908348
737,Toyota,Corolla Altis,Toyota Corolla Altis,Gl Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,21.0,86.8,205,43.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1963104
738,Toyota,Corolla Altis,Toyota Corolla Altis,G Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,21.0,86.8,205,43.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1795794
739,Toyota,Corolla Altis,Toyota Corolla Altis,Vl At Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,7,2047266
740,Honda,Civic,Honda Civic,1.8 V Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1799,4,16.5,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1819014
741,Honda,Civic,Honda Civic,1.8 Vx Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1799,4,16.5,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1972128
742,Honda,Civic,Honda Civic,1.8 Zx Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1799,4,16.8,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,8,2154648
743,Honda,Civic,Honda Civic,1.6 Vx Mt,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1597,4,26.8,118.36,300,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,2083668
744,Honda,Civic,Honda Civic,1.6 Zx Mt,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1597,4,26.8,118.36,300,47.0,1433.0,4656.0,1799.0,4,5,2700.0,8,2266188
752,Skoda,Superb,Skoda Superb,Style 1.8 Tsi Mt,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1798,4,14.12,177.54,320,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2635993
753,Skoda,Superb,Skoda Superb,Style 1.8 Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,14.67,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2818513
754,Skoda,Superb,Skoda Superb,L & K 1.8 Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,13.7,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3142993
755,Skoda,Superb,Skoda Superb,L & K 2.0 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3396493
756,Skoda,Superb,Skoda Superb,Style 2.0 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3072013
757,Skoda,Superb,Skoda Superb,Corporate Edition 1.8 Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,14.67,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2635993
758,Skoda,Superb,Skoda Superb,Corporate Edition 2.0 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2889493
759,Volvo,V40,Volvo V40,Kinetic,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,16.81,147.95,350,60.0,1420.0,4369.0,2041.0,5,5,2647.0,7,2807766
760,Volvo,V40,Volvo V40,R Design,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,16.81,147.95,350,60.0,1420.0,4369.0,2041.0,5,5,2647.0,7,3235674
761,Toyota,Fortuner,Toyota Fortuner,2.8 4X2 At,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3249870
762,Toyota,Fortuner,Toyota Fortuner,2.8 4X2 Mt,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2755,4,14.24,174.58,420,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3061266
763,Toyota,Fortuner,Toyota Fortuner,2.8 4X4 Mt,SUV,Diesel,Manual,4WD,2755,4,14.24,174.58,420,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3261024
764,Toyota,Fortuner,Toyota Fortuner,2.8 4X4 At,SUV,Diesel,Automatic,4WD,2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3442530
765,Toyota,Fortuner,Toyota Fortuner,2.7 4X2 At,SUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.26,163.73,245,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3018678
766,Toyota,Fortuner,Toyota Fortuner,2.7 4X2 Mt,SUV,Petrol,Manual,RWD (Rear Wheel Drive),2694,4,10.01,163.73,245,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,2857452
767,Toyota,Fortuner,Toyota Fortuner,Trd Celebratory Edition,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3467880
768,Ford,Endeavour,Ford Endeavour,3.2L 4X4 At Titanium Plus,SUV,Diesel,Automatic,AWD (All Wheel Drive),3198,5,10.91,197.26,470,80.0,1837.0,4903.0,1869.0,5,7,2850.0,7,3518580
769,Ford,Endeavour,Ford Endeavour,2.2L 4X2 At Titanium Plus,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80.0,1837.0,4903.0,1869.0,5,7,2850.0,7,3278262
770,Ford,Endeavour,Ford Endeavour,2.2L 4X2 Mt Titanium,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80.0,1837.0,4903.0,1869.0,5,7,2850.0,6,2960880
773,Skoda,Kodiaq Scout,Skoda Kodiaq Scout,2.0 Tdi At,SUV,Diesel,Automatic,4WD,1968,4,16.25,145.98,340,63.0,1665.0,4697.0,1882.0,5,7,2791.0,9,3446586
774,Bmw,X1,Bmw X1,Sdrive20D Expedition,"Crossover, SUV",Diesel,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2060.0,5,5,2670.0,6,3569280
775,Bmw,X1,Bmw X1,Sdrive20D Xline,"SUV, Crossover",Diesel,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2058.0,5,5,2670.0,6,3985020
776,Bmw,X1,Bmw X1,Xdrive20D M Sport,"SUV, Crossover",Diesel,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2058.0,5,5,2670.0,6,4633980
777,Bmw,X1,Bmw X1,Sdrive20D M Sport,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),1995,4,17.05,184.44,400,61.0,1545.0,4477.0,2058.0,5,5,2760.0,6,4299360
778,Bmw,X1,Bmw X1,Sdrive20I Xline,"Crossover, SUV",Petrol,Automatic,AWD (All Wheel Drive),1998,4,16.3,189.37,280,51.0,1612.0,4439.0,1821.0,5,5,2670.0,6,3883620
780,Volvo,S60,Volvo S60,Momentum,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,21.7,178.52,400,67.5,1484.0,4635.0,1865.0,4,5,2776.0,6,3904407
